,image_path,perimetric_complexity,pixel_complexity
109,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/仙_Simplified_仙.png,279.15588828351946,1184.0
110,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/仞_Simplified_仞.png,295.6097062980538,1152.0
111,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/仟_Simplified_仟.png,230.05599780461012,962.0
112,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/代_Simplified_代.png,257.64607308072567,960.0
113,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/令_Simplified_令.png,246.5215902991467,754.0
114,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/以_Simplified_以.png,237.31048634085326,822.0
115,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/仨_Simplified_仨.png,208.48417425537323,868.0
116,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/仪_Simplified_仪.png,287.0401895531954,955.0
117,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/们_Simplified_们.png,245.363906181258,994.0
118,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/仰_Simplified_仰.png,313.78920459205324,1285.0
119,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/仲_Simplified_仲.png,288.6374682612358,1252.0
120,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/件_Simplified_件.png,260.56709741696255,1089.0
121,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/价_Simplified_价.png,256.10121689063334,898.0
122,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/任_Simplified_任.png,266.40324237436386,1125.0
123,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/份_Simplified_份.png,293.5103144006093,1049.0
124,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/仿_Simplified_仿.png,288.0375660271848,1152.0
125,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/企_Simplified_企.png,263.52967483563293,986.0
126,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/伊_Simplified_伊.png,308.31101089150883,1287.0
127,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/伍_Simplified_伍.png,300.01898633245986,1276.0
128,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/伏_Simplified_伏.png,276.47149283289014,999.0
129,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/伐_Simplified_伐.png,313.39273540191635,1123.0
130,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/休_Simplified_休.png,302.4961296595594,1116.0
131,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/众_Simplified_众.png,277.11529259584614,815.0
132,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/优_Simplified_优.png,297.33830436194194,1159.0
133,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/伙_Simplified_伙.png,269.25849152491816,902.0
134,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/会_Simplified_会.png,325.5491595665317,1138.0
135,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/伞_Simplified_伞.png,245.32963509743618,859.0
136,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/伟_Simplified_伟.png,310.8925993510105,1324.0
137,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/传_Simplified_传.png,317.11385135474336,1226.0
138,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/伤_Simplified_伤.png,305.9506311224125,1183.0
139,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/伦_Simplified_伦.png,290.78245037197104,1012.0
140,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/伪_Simplified_伪.png,297.501921205543,1134.0
141,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/伯_Simplified_伯.png,313.3858757776078,1339.0
142,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/估_Simplified_估.png,291.8736151496793,1256.0
143,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/伴_Simplified_伴.png,267.25783496664263,1087.0
144,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/伶_Simplified_伶.png,299.9075040651853,987.0
145,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/伸_Simplified_伸.png,332.5857010440004,1457.0
146,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/伺_Simplified_伺.png,324.5119654054699,1377.0
147,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/似_Simplified_似.png,283.66623491801823,1032.0
148,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/伽_Simplified_伽.png,376.32166096750854,1576.0
149,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/但_Simplified_但.png,314.20819261797124,1353.0
150,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/位_Simplified_位.png,277.83369760285694,1088.0
151,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/低_Simplified_低.png,333.7781974747043,1323.0
152,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/住_Simplified_住.png,277.1782124470821,1168.0
153,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/佐_Simplified_佐.png,296.6546156311499,1206.0
154,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/佑_Simplified_佑.png,318.72171451642663,1304.0
155,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/体_Simplified_体.png,320.981306677239,1241.0
156,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/佔_Simplified_佔.png,270.79805182796235,1154.0
157,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/何_Simplified_何.png,294.7646693875837,1246.0
158,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/佗_Simplified_佗.png,283.9866725635229,1103.0
159,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/佘_Simplified_佘.png,305.5645231104183,1063.0
160,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/余_Simplified_余.png,315.72816564263576,1120.0
161,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/佛_Simplified_佛.png,395.6532013588651,1688.0
162,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/作_Simplified_作.png,261.18337613354817,1070.0
163,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/佝_Simplified_佝.png,332.4466952921248,1343.0
164,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/你_Simplified_你.png,279.5543763444652,1049.0
165,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/佣_Simplified_佣.png,393.2725253138832,1699.0
166,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/佩_Simplified_佩.png,415.27722316627336,1762.0
167,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/佬_Simplified_佬.png,354.5223579168271,1365.0
168,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/佯_Simplified_佯.png,295.79472789249274,1224.0
169,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/佰_Simplified_佰.png,336.85034099617826,1444.0
170,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/佳_Simplified_佳.png,308.4227925829731,1319.0
171,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/佷_Simplified_佷.png,370.0346238717701,1486.0
172,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/使_Simplified_使.png,366.2231981921684,1484.0
173,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/侃_Simplified_侃.png,310.73720835255006,1272.0
174,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/侄_Simplified_侄.png,321.9507845289044,1303.0
175,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/來_Simplified_來.png,313.30705120727777,1095.0
176,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/侈_Simplified_侈.png,370.0404075726272,1248.0
177,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/例_Simplified_例.png,357.91410327353555,1400.0
178,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/侍_Simplified_侍.png,293.1780473719606,1218.0
179,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/供_Simplified_供.png,307.4974790208173,1216.0
180,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/依_Simplified_依.png,324.7632021396073,1162.0
181,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/侠_Simplified_侠.png,319.67752667366307,1187.0
182,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/侣_Simplified_侣.png,339.03149090809336,1467.0
183,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/侦_Simplified_侦.png,315.8550704661264,1232.0
184,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/侧_Simplified_侧.png,395.1531183899441,1603.0
185,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/侨_Simplified_侨.png,308.02671614709385,1152.0
