,image_path,perimetric_complexity,pixel_complexity
921,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_21.png,280.79832599646403,859.0
922,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_22.png,244.33192773928124,831.0
923,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_23.png,267.16140054487244,907.0
924,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_24.png,214.9928808679089,746.0
925,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_25.png,267.58301833825493,924.0
926,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_26.png,277.799415967094,1006.0
927,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_27.png,238.12981941703885,836.0
928,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_28.png,236.34331777952036,818.0
929,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_29.png,249.52752114975252,812.0
930,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_3.png,259.49897687516284,896.0
931,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_30.png,245.57743516812465,879.0
932,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_31.png,234.8482871294973,805.0
933,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_32.png,233.2378962947936,780.0
934,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_33.png,269.2902576636375,847.0
935,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_34.png,209.24660904483508,701.0
