,image_path,perimetric_complexity,pixel_complexity
185,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/侨_Simplified_侨.png,306.2538022083495,1139.0
186,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/侬_Simplified_侬.png,341.3240366655355,1243.0
187,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/侯_Simplified_侯.png,367.7359060389245,1433.0
188,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/侵_Simplified_侵.png,403.9545068084571,1620.0
189,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/侶_Simplified_侶.png,342.33322984015723,1468.0
190,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/便_Simplified_便.png,408.9042219508237,1681.0
191,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/促_Simplified_促.png,329.59629930481816,1347.0
192,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/俄_Simplified_俄.png,383.608425833777,1497.0
193,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/俊_Simplified_俊.png,371.52761842221753,1253.0
194,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/俏_Simplified_俏.png,354.6400672718668,1461.0
195,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/俑_Simplified_俑.png,430.91698322783066,1820.0
196,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/俗_Simplified_俗.png,336.5011830499793,1188.0
197,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/俚_Simplified_俚.png,386.3660643583059,1704.0
198,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/保_Simplified_保.png,347.0175449189606,1390.0
199,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/俞_Simplified_俞.png,349.7040764488236,1370.0
200,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/俠_Simplified_俠.png,330.54528835891495,1184.0
201,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/信_Simplified_信.png,321.9154340716288,1364.0
202,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/俩_Simplified_俩.png,420.09118429592064,1725.0
203,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/俭_Simplified_俭.png,316.362578644784,1122.0
204,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/修_Simplified_修.png,379.2330018809568,1322.0
205,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/俯_Simplified_俯.png,358.4997317378444,1457.0
206,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/俱_Simplified_俱.png,372.5984939430118,1542.0
207,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/俺_Simplified_俺.png,412.2843511312354,1682.0
208,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/俾_Simplified_俾.png,374.64953486893984,1590.0
209,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/倆_Simplified_倆.png,444.570804300543,1836.0
210,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/倉_Simplified_倉.png,402.56753488728623,1651.0
211,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/個_Simplified_個.png,408.330172491796,1779.0
212,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/倌_Simplified_倌.png,366.7061388717524,1566.0
213,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/倍_Simplified_倍.png,329.5543672277525,1372.0
214,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/倏_Simplified_倏.png,393.8277457446727,1409.0
215,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/們_Simplified_們.png,369.99660918139296,1592.0
216,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/倒_Simplified_倒.png,368.2996993124249,1493.0
217,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/倔_Simplified_倔.png,394.51022504228064,1682.0
218,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/倘_Simplified_倘.png,349.21016896029795,1425.0
219,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/候_Simplified_候.png,365.3492657333935,1439.0
220,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/倚_Simplified_倚.png,347.8626890572716,1410.0
221,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/借_Simplified_借.png,365.1839642381148,1587.0
222,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/倦_Simplified_倦.png,391.7009540102278,1499.0
223,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/倩_Simplified_倩.png,409.0199194047889,1776.0
224,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/倫_Simplified_倫.png,408.2322725839163,1639.0
225,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/倭_Simplified_倭.png,405.11357815497934,1536.0
226,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/债_Simplified_债.png,369.65695272428,1511.0
227,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/值_Simplified_值.png,402.4479408706771,1765.0
228,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/倾_Simplified_倾.png,366.7877951558604,1455.0
229,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/假_Simplified_假.png,403.29113151005794,1614.0
230,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/偉_Simplified_偉.png,394.9999922615706,1706.0
231,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/偌_Simplified_偌.png,356.8268827548493,1491.0
232,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/偎_Simplified_偎.png,416.6713885583002,1720.0
233,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/偏_Simplified_偏.png,440.709789355637,1885.0
234,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/偕_Simplified_偕.png,378.5569420416308,1556.0
235,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/做_Simplified_做.png,377.5412400306252,1494.0
236,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/停_Simplified_停.png,352.59738969369243,1471.0
237,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/健_Simplified_健.png,435.7132564260008,1795.0
238,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/側_Simplified_側.png,397.4537346370649,1658.0
239,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/偵_Simplified_偵.png,369.9766147843289,1546.0
240,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/偶_Simplified_偶.png,419.9961369141677,1822.0
241,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/偷_Simplified_偷.png,404.69143237155896,1563.0
242,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/偿_Simplified_偿.png,342.87726650493966,1332.0
243,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/傅_Simplified_傅.png,413.4148028975552,1775.0
244,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/傍_Simplified_傍.png,354.63505770812725,1428.0
245,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/傑_Simplified_傑.png,396.9491269098963,1508.0
246,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/傘_Simplified_傘.png,353.2500606770956,1191.0
247,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/備_Simplified_備.png,427.9827015800138,1843.0
248,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/傧_Simplified_傧.png,344.9121296678135,1400.0
249,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/储_Simplified_储.png,398.6312710588271,1612.0
250,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/催_Simplified_催.png,407.9847935553811,1736.0
251,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/傭_Simplified_傭.png,509.7423973587431,2231.0
252,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/傲_Simplified_傲.png,422.8251990059206,1646.0
253,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/傳_Simplified_傳.png,455.4779631129457,1965.0
254,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/債_Simplified_債.png,451.8865675596298,1943.0
255,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/傷_Simplified_傷.png,471.5705040423548,1872.0
256,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/傻_Simplified_傻.png,430.4120207259453,1597.0
257,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/傾_Simplified_傾.png,389.3429464107256,1625.0
258,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/僅_Simplified_僅.png,440.4308736516397,1947.0
259,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/像_Simplified_像.png,449.8209484373477,1636.0
260,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/僑_Simplified_僑.png,461.1211549138155,1906.0
261,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/僕_Simplified_僕.png,419.6980106083745,1665.0
262,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/僞_Simplified_僞.png,407.5063994600572,1607.0
263,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/僧_Simplified_僧.png,416.8744236000351,1741.0
264,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/僱_Simplified_僱.png,456.8463308083984,1956.0
265,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/僵_Simplified_僵.png,525.5659404777907,2316.0
266,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/價_Simplified_價.png,483.0240848487546,2095.0
267,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/僻_Simplified_僻.png,395.96472314716993,1650.0
268,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/儀_Simplified_儀.png,470.2273065270208,1886.0
269,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/儂_Simplified_儂.png,500.67506654777134,2126.0
270,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/億_Simplified_億.png,420.6853666377143,1718.0
271,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/儉_Simplified_儉.png,399.46671581363927,1444.0
272,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/儐_Simplified_儐.png,463.7957409640738,1903.0
273,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/儒_Simplified_儒.png,436.06030221533865,1835.0
274,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/償_Simplified_償.png,481.991004252873,2036.0
275,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/優_Simplified_優.png,511.970206651732,2044.0
276,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/儲_Simplified_儲.png,426.7524279846436,1751.0
277,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/儿_Simplified_儿.png,176.97908111120955,691.0
278,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/兀_Simplified_兀.png,225.00215399173663,916.0
279,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/允_Simplified_允.png,258.56045353281286,919.0
280,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/元_Simplified_元.png,240.8536161604364,982.0
281,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/兄_Simplified_兄.png,279.6573095850465,1168.0
282,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/充_Simplified_充.png,296.38110915501414,1113.0
283,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/兆_Simplified_兆.png,266.4353312075295,952.0
284,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/兇_Simplified_兇.png,329.291511217736,1205.0
285,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/先_Simplified_先.png,282.1451529459509,1141.0
286,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/光_Simplified_光.png,252.32678338518016,953.0
287,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/克_Simplified_克.png,315.12426484621136,1332.0
288,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/兌_Simplified_兌.png,313.42091159024613,1200.0
289,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/免_Simplified_免.png,344.3930619867916,1348.0
290,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/兑_Simplified_兑.png,282.9827178389043,1138.0
291,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/兒_Simplified_兒.png,308.14915575021087,1267.0
292,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/兔_Simplified_兔.png,355.3492608565042,1374.0
293,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/兕_Simplified_兕.png,318.61372743878434,1342.0
294,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/党_Simplified_党.png,329.3956927777565,1330.0
295,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/兜_Simplified_兜.png,323.9783834450159,1327.0
296,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/入_Simplified_入.png,174.99124742497364,502.0
297,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/內_Simplified_內.png,266.94143389230294,1066.0
298,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/全_Simplified_全.png,290.76489391321945,1116.0
299,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/兩_Simplified_兩.png,393.2280607640424,1633.0
300,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/八_Simplified_八.png,156.85943910499302,533.0
301,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/公_Simplified_公.png,224.01244589237476,688.0
302,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/六_Simplified_六.png,162.81997563419887,554.0
303,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/兮_Simplified_兮.png,240.21695256924505,847.0
304,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/兰_Simplified_兰.png,211.48471736176572,877.0
305,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/共_Simplified_共.png,251.79491776936072,1035.0
306,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/关_Simplified_关.png,287.0591363687663,1057.0
307,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/兴_Simplified_兴.png,220.767766618072,719.0
308,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/兵_Simplified_兵.png,267.2326058141482,1089.0
309,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/其_Simplified_其.png,346.85762452101847,1493.0
310,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/具_Simplified_具.png,376.28154455327416,1636.0
311,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/典_Simplified_典.png,371.3150770514758,1629.0
312,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/兹_Simplified_兹.png,376.4514671853804,1330.0
313,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/养_Simplified_养.png,347.81422037873165,1351.0
314,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/兼_Simplified_兼.png,440.8963199335293,1854.0
315,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/兽_Simplified_兽.png,413.061484800059,1826.0
316,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/冀_Simplified_冀.png,513.3674538023859,2209.0
317,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/内_Simplified_内.png,268.8903336173626,1065.0
318,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/冈_Simplified_冈.png,342.390631677236,1256.0
319,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/冉_Simplified_冉.png,306.37469464499384,1392.0
320,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/冊_Simplified_冊.png,346.3830497569444,1567.0
321,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/册_Simplified_册.png,351.3022085275434,1536.0
322,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/再_Simplified_再.png,346.6926078108011,1570.0
323,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/冒_Simplified_冒.png,421.6055077808927,1880.0
324,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/冗_Simplified_冗.png,232.37962843014668,952.0
325,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/写_Simplified_写.png,296.79632653073486,1275.0
326,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/冚_Simplified_冚.png,250.3403381939722,1110.0
327,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/军_Simplified_军.png,314.83865169647595,1362.0
328,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/农_Simplified_农.png,303.8996663933755,1072.0
329,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/冠_Simplified_冠.png,348.6411880991828,1438.0
330,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/冢_Simplified_冢.png,411.5236130023696,1450.0
331,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/冤_Simplified_冤.png,413.7261219722018,1652.0
332,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/冥_Simplified_冥.png,367.40887214621256,1577.0
333,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/冧_Simplified_冧.png,353.64927049355896,1368.0
334,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/冪_Simplified_冪.png,541.0236467179853,2319.0
335,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/冬_Simplified_冬.png,283.3515583661757,973.0
336,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/冯_Simplified_冯.png,277.61248305219203,1120.0
337,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/冰_Simplified_冰.png,274.9109040369932,941.0
338,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/冲_Simplified_冲.png,248.5709893705795,1055.0
339,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/决_Simplified_决.png,270.1444745392168,1006.0
340,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/况_Simplified_况.png,291.129232189834,1142.0
341,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/冶_Simplified_冶.png,268.87729988732065,1032.0
342,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/冷_Simplified_冷.png,258.95685174359045,788.0
343,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/冻_Simplified_冻.png,288.5073001027822,1069.0
344,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/冽_Simplified_冽.png,325.2636080139567,1236.0
345,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/净_Simplified_净.png,314.24411053148214,1282.0
346,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/凄_Simplified_凄.png,416.51731768943233,1713.0
347,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/准_Simplified_准.png,338.72193363892126,1401.0
348,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/凉_Simplified_凉.png,294.1660248788271,1128.0
349,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/凋_Simplified_凋.png,385.7566591326314,1610.0
350,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/凌_Simplified_凌.png,348.2944288936734,1245.0
351,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/凍_Simplified_凍.png,374.3089025853161,1502.0
352,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/减_Simplified_减.png,364.8618790937039,1399.0
353,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/凑_Simplified_凑.png,400.04272750134834,1508.0
354,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/凖_Simplified_凖.png,356.7903044496556,1495.0
355,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/凛_Simplified_凛.png,438.84550759288186,1805.0
356,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/凜_Simplified_凜.png,448.4660550736814,1836.0
357,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/凝_Simplified_凝.png,414.5772139289261,1546.0
358,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/几_Simplified_几.png,192.6931546716188,777.0
359,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/凡_Simplified_凡.png,210.7607430127162,836.0
360,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/凤_Simplified_凤.png,326.00380446327443,1231.0
361,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/凭_Simplified_凭.png,301.82165476503275,1218.0
362,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/凯_Simplified_凯.png,340.73936055142656,1436.0
363,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/凰_Simplified_凰.png,437.49011847148176,1893.0
364,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/凱_Simplified_凱.png,380.1286574560439,1592.0
365,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/凳_Simplified_凳.png,463.63067020519145,1807.0
366,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/凶_Simplified_凶.png,309.2916108783205,1121.0
367,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/凸_Simplified_凸.png,241.8402175618545,1078.0
368,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/凹_Simplified_凹.png,303.6448875467739,1356.0
369,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/Hiragino Sans GB_padded_lee/出_Simplified_出.png,252.3214548345437,1123.0
